true,pred,confidence
8,2,0.547875
8,8,0.999619
4,4,0.983662
5,5,0.753799
7,7,0.985673
5,5,0.8365
6,6,0.999999
9,9,0.999991
1,1,0.99985
6,6,0.97736
7,7,0.999973
2,2,0.430354
0,9,0.933328
1,1,0.999531
4,4,0.518414
5,7,0.956065
6,9,0.98997
0,0,0.871252
0,7,0.858966
2,2,0.96372
7,4,0.361936
5,3,0.722935
6,6,0.999816
0,0,0.865072
6,7,0.989092
2,2,0.708257
9,9,0.978166
1,1,0.999784
7,7,0.998422
7,7,0.993649
5,5,0.961192
2,2,0.510432
5,7,0.691023
6,6,0.99491
4,4,0.936383
1,1,0.999835
4,2,0.439015
3,4,0.486764
3,4,0.289672
3,6,0.907324
0,0,0.26482
3,3,0.632365
5,5,0.934772
5,5,0.931446
8,8,0.989076
9,9,0.996894
7,7,0.999983
3,3,0.471547
1,1,0.999908
3,2,0.874478
3,3,0.406503
3,9,0.475636
4,2,0.642275
4,4,0.984811
2,4,0.450345
3,3,0.997284
3,3,0.477999
8,8,0.704832
1,1,0.999957
7,7,0.995053
7,7,0.997282
0,0,0.99421
7,7,0.87708
4,4,0.99928
5,8,0.620062
1,1,0.922611
4,5,0.633423
2,4,0.614119
4,4,0.908435
3,4,0.824478
9,9,0.841488
9,9,0.999962
4,4,0.818027
9,9,0.999998
9,3,0.67475
1,9,0.995591
8,8,0.741189
1,1,0.692802
6,6,0.85102
7,7,0.99711
5,5,0.899719
5,5,0.642914
4,2,0.767229
9,9,0.993904
7,7,0.959281
6,6,0.977394
5,4,0.663671
9,9,0.999967
2,3,0.792031
4,4,0.99311
0,0,0.99994
7,7,1
8,8,0.791271
5,4,0.67239
5,5,0.984864
0,2,0.537102
0,0,0.973536
9,9,0.989885
9,9,0.999358
8,8,0.999111
2,4,0.709184
5,5,0.999161
4,4,0.999905
8,8,0.967444
3,3,0.515919
6,6,0.976013
3,7,0.551855
6,6,0.998035
0,0,0.963367
6,6,0.999999
6,6,0.961119
6,6,0.776987
9,9,0.993296
6,4,0.769549
6,4,0.54477
8,8,0.999879
6,6,0.995305
2,2,0.995892
4,4,0.99656
5,5,0.409923
8,8,0.924706
1,1,0.999997
2,2,0.96952
7,7,0.91654
6,6,0.995928
5,5,0.557238
7,7,0.999964
8,8,0.8753
1,8,0.997662
8,9,0.362355
0,0,0.969346
8,8,0.951022
6,6,0.768849
9,9,0.994065
2,7,0.772615
8,8,0.999992
9,9,0.996049
4,8,0.999486
0,0,0.999814
9,9,0.999803
4,4,0.375565
9,9,0.999756
5,2,0.747343
7,7,0.710872
5,5,0.896814
5,5,0.972184
9,9,0.493111
5,5,0.72095
3,5,0.474897
0,3,0.936227
1,1,0.996314
9,9,0.999544
7,7,0.897241
2,6,0.867219
4,4,0.996599
1,1,1
0,0,0.997937
8,1,0.743773
0,0,0.874298
3,3,0.358796
1,1,0.999144
7,7,0.999212
0,8,0.996574
0,0,0.813797
4,4,0.827452
8,8,0.637372
6,6,0.629576
2,2,0.564189
4,4,0.52829
0,0,0.98505
0,0,0.994748
9,1,0.49304
0,0,0.923348
8,8,0.999706
4,8,0.677308
5,6,0.69092
9,1,0.515163
3,3,0.76787
9,8,0.482577
0,2,0.612132
5,6,0.548348
6,6,0.573806
5,3,0.61926
0,6,0.261737
1,1,0.995361
4,4,0.401703
8,8,0.997097
1,1,0.999998
0,0,0.994571
5,5,0.943427
2,4,0.628058
1,1,0.543441
0,0,0.965978
2,4,0.627807
8,8,0.653689
1,1,0.999116
5,5,0.94154
6,6,0.998543
7,7,0.997387
7,7,0.979919
2,7,0.486377
6,3,0.793157
2,2,0.996661
5,5,0.816342
0,0,0.984871
1,1,0.996466
4,4,0.991478
2,2,0.724737
5,5,0.741744
4,3,0.714497
6,6,0.357305
2,2,0.945993
2,2,0.974769
1,9,0.522195
7,7,0.49914
2,6,0.680423
8,8,0.387741
5,5,0.718166
5,5,0.936313
3,3,0.712876
0,0,0.976773
4,4,0.928891
8,8,0.996653
3,5,0.872099
7,7,0.734003
6,6,0.999985
3,3,0.564965
8,8,0.777285
1,1,0.999936
0,0,0.890621
1,9,0.876743
3,3,0.677438
3,5,0.850009
0,0,0.553715
7,3,0.293746
4,4,0.449905
9,9,0.997737
5,7,0.958307
3,3,0.398318
6,6,0.961275
0,8,0.823957
1,1,0.998227
4,6,0.524189
4,4,0.97039
4,4,0.701752
4,4,0.995744
2,2,0.888691
2,3,0.469671
5,9,0.471524
8,8,0.999928
1,1,0.995307
5,4,0.467437
9,9,0.944535
8,8,0.99978
1,1,0.998819
1,8,0.933205
5,7,0.843688
3,3,0.407855
9,9,0.999681
9,9,0.766444
7,7,0.996447
6,6,0.939462
5,3,0.857307
0,0,0.999743
8,8,0.986941
4,4,0.551587
7,7,0.971973
0,4,0.260319
9,9,0.999967
2,2,0.997303
8,8,0.994834
4,4,0.96371
7,7,0.515092
1,9,0.722281
3,2,0.476876
9,9,0.950506
6,6,0.987819
8,8,0.999993
9,9,0.99176
0,4,0.858894
4,4,0.998351
9,6,0.997749
6,3,0.562368
7,7,1
8,9,0.558443
9,9,0.688586
4,4,0.98842
8,8,0.999321
9,9,0.97192
7,7,0.898792
2,2,0.990062
5,5,0.993747
3,3,0.99306
7,7,0.999988
1,5,0.637675
0,0,0.997878
2,9,0.988094
9,9,0.833779
5,5,0.527662
5,5,0.862926
8,8,0.999973
5,5,0.998003
4,4,0.946976
2,2,0.961574
8,8,0.911752
3,3,0.488535
5,4,0.95088
5,9,0.456832
7,7,0.999998
7,7,0.999903
8,8,0.999906
6,4,0.365498
2,7,0.993097
8,8,0.991189
2,2,0.647605
3,3,0.618259
5,5,0.929595
6,6,0.527909
8,8,0.922567
0,0,0.996303
2,2,0.969973
3,3,0.946007
7,7,0.999818
0,0,0.992516
1,1,0.999893
9,9,0.998351
1,1,0.981401
3,5,0.384755
7,5,0.578648
5,0,0.804823
8,2,0.26325
3,3,0.433851
2,2,0.976363
9,9,0.858332
6,4,0.768495
8,8,0.918898
6,6,0.92166
9,9,0.999958
3,3,0.996469
8,0,0.76601
9,9,0.974643
8,9,0.987252
0,2,0.805451
7,7,0.997714
8,8,0.999992
5,5,0.812628
0,0,0.686755
0,0,0.894892
1,1,0.999954
3,4,0.487436
9,3,0.484657
1,1,0.999933
5,5,0.826766
3,3,0.613261
4,4,0.984807
4,4,0.987243
0,2,0.733152
9,9,0.593006
9,9,0.998122
9,9,1
9,4,0.923709
8,8,0.967892
2,2,0.999999
4,4,0.535368
2,2,0.998825
2,2,0.860435
5,5,0.996904
1,1,0.931758
9,6,0.918091
1,1,0.958579
0,0,0.966711
9,1,0.86883
4,4,0.991037
2,2,0.471831
1,1,0.999668
6,6,0.973666
0,0,0.912751
3,5,0.751605
7,7,0.921446
6,3,0.634366
3,3,0.571572
1,7,0.515825
8,9,0.346054
6,2,0.480462
5,3,0.489082
7,0,0.979454
2,4,0.498179
8,8,0.998711
4,4,0.940183
4,4,0.742588
8,8,0.992039
3,5,0.78444
5,5,0.978169
0,0,0.593929
5,7,0.899947
7,7,0.950135
4,4,0.944888
4,4,0.556552
2,4,0.58368
2,2,0.551388
7,7,0.991668
3,5,0.374905
6,4,0.757883
0,0,0.529281
2,5,0.469731
7,4,0.899222
6,6,0.615971
2,2,0.997373
3,3,0.979984
0,0,0.928527
7,7,0.999998
7,7,0.967708
8,8,0.867287
1,9,0.998509
1,1,0.977196
4,4,0.98203
6,6,0.863925
0,0,0.898487
6,6,0.999999
6,3,0.531503
5,5,0.831262
5,2,0.725567
6,6,0.999808
3,6,0.413145
9,9,0.885807
3,5,0.375834
6,6,0.999358
8,7,0.939346
7,7,0.808739
6,6,0.940132
4,2,0.666396
9,9,0.969632
5,5,0.989445
6,4,0.389847
4,7,0.408841
1,1,0.999996
6,6,0.999121
3,4,0.498533
8,8,0.815407
2,2,0.722076
3,5,0.884197
9,9,0.985446
8,0,0.345585
5,5,0.999061
1,1,0.503379
5,5,0.5091
4,3,0.531461
5,5,0.471033
7,7,1
5,5,0.662795
7,7,0.996882
8,8,0.956949
9,9,0.995568
1,1,0.994375
7,7,0.656814
2,5,0.456908
5,5,0.959791
6,6,0.724591
8,8,0.996889
4,4,0.968815
6,4,0.634615
5,2,0.832335
3,3,0.574621
9,6,0.611021
9,9,0.779083
8,8,0.972196
5,5,0.597432
5,5,0.408296
6,2,0.515312
4,4,0.870638
5,5,0.84455
9,9,0.786535
7,7,0.998431
3,6,0.684201
4,4,0.963056
1,1,0.999992
4,4,0.952948
2,4,0.84253
3,4,0.609242
6,6,0.962697
5,3,0.81306
5,5,0.969309
2,2,0.708877
8,8,0.80268
0,0,0.999286
0,0,0.959059
1,1,0.992378
8,8,0.999596
3,3,0.608027
1,1,0.961795
3,6,0.889593
5,3,0.539169
8,8,0.998267
3,2,0.420294
8,8,0.999987
5,5,0.530683
8,8,0.998849
6,4,0.799537
3,3,0.590993
5,5,0.984433
5,5,0.803946
5,5,0.822995
0,8,0.848593
9,0,0.616852
5,3,0.907302
5,3,0.461934
7,7,0.859356
1,1,0.761109
8,8,0.996471
2,4,0.451164
2,4,0.69707
7,7,0.509301
3,3,0.720208
4,4,0.808004
2,2,0.767226
9,9,0.9933
6,6,0.62508
2,2,0.765639
2,2,0.999998
4,4,0.984273
3,7,0.391648
0,0,0.990971
2,3,0.415408
0,0,0.678003
1,1,0.755041
3,6,0.936882
2,2,0.999006
2,5,0.653383
7,7,0.999933
0,2,0.773667
1,1,0.667507
0,0,0.404693
7,7,0.998225
7,7,0.999675
2,2,0.70669
0,7,0.604042
1,1,0.999864
6,6,0.999486
5,5,0.972155
0,0,0.999008
2,9,0.97539
2,2,0.99589
0,0,0.769585
1,1,0.99998
2,2,0.969656
6,6,0.994364
0,0,0.931189
1,1,0.779347
6,6,0.999849
6,6,0.880647
5,5,0.725414
3,3,0.975461
4,4,0.728258
0,0,0.998843
0,0,0.521793
9,1,0.811564
1,1,0.998132
0,0,0.999796
2,2,0.356274
5,7,0.513884
9,9,0.930486
7,7,0.995839
8,8,0.749595
6,6,0.999917
4,8,0.471515
6,6,0.944893
0,0,0.999686
2,2,0.707774
0,0,0.65692
1,0,0.907659
9,9,0.964295
2,4,0.445943
4,6,0.992517
9,4,0.518598
0,0,0.810719
7,7,0.958941
2,2,0.999818
3,3,0.789794
4,4,0.975769
8,8,0.998526
0,9,0.664798
2,2,0.974503
6,6,0.7587
8,8,0.999538
9,9,0.999318
7,5,0.552139
1,1,0.998438
9,9,0.94304
3,7,0.757669
7,4,0.933817
2,2,0.979812
7,7,0.992581
9,9,0.806533
6,2,0.524534
9,9,0.984744
5,3,0.487106
7,7,0.842649
8,8,0.925808
5,5,0.931376
9,8,0.924268
8,8,0.849885
3,3,0.927331
9,9,0.997067
8,9,0.999962
0,0,0.994447
5,0,0.345544
5,5,0.889925
7,7,0.999432
1,1,0.99906
2,0,0.725715
0,2,0.984111
7,7,0.998931
5,6,0.917583
8,8,0.978779
2,2,0.996672
2,3,0.530313
5,4,0.478098
3,3,0.907492
9,9,0.953107
3,5,0.90253
1,1,0.99172
9,9,0.999981
3,9,0.578189
1,1,0.999748
4,4,0.876353
3,3,0.910534
4,4,0.586958
4,4,0.916124
9,9,0.999837
0,0,0.999987
9,1,0.989667
5,3,0.579417
9,9,0.999986
2,2,0.991516
9,1,0.593345
4,4,0.780684
0,4,0.378327
2,0,0.989506
8,8,0.999857
4,4,0.790272
8,8,0.999893
6,6,0.994556
8,8,0.995867
2,5,0.686796
0,2,0.798725
5,5,0.97205
9,9,1
6,6,0.521575
9,9,0.965979
5,5,0.945213
1,1,0.950948
3,3,0.416819
4,4,0.99754
4,4,0.476913
2,2,0.996939
7,7,0.999243
2,2,0.764837
4,6,0.729127
4,4,0.997973
0,0,0.753226
2,5,0.964528
8,8,0.999396
4,4,0.998817
5,5,0.787759
1,1,0.999968
2,2,0.825675
6,6,0.746024
8,8,0.845341
1,1,0.996942
7,7,0.999957
2,6,0.99907
8,8,0.754839
7,7,1
4,4,0.993409
3,3,0.996574
3,5,0.941333
0,3,0.995225
3,5,0.877987
7,4,0.594089
2,2,0.99784
5,2,0.451204
6,6,0.904344
1,1,0.986504
7,7,0.637437
9,9,0.987747
0,0,0.745476
2,3,0.594022
3,7,0.62827
9,9,0.513622
8,8,0.50774
9,8,0.944685
5,2,0.75978
0,0,0.709601
0,0,0.995079
7,7,0.970742
6,5,0.49299
3,3,0.730787
3,5,0.548095
8,8,0.996612
1,8,0.896035
4,3,0.574366
0,0,0.994474
1,1,0.999876
5,5,0.823822
4,4,0.990951
3,3,0.997183
2,4,0.955299
6,6,0.999828
0,1,0.825703
8,8,0.999735
8,8,0.999727
6,3,0.672179
3,3,0.981548
3,3,0.529689
2,4,0.758485
9,8,0.47374
7,7,0.995538
5,3,0.348867
1,1,0.999444
6,6,0.98281
0,1,0.984192
5,3,0.911664
9,9,0.966862
9,9,0.99859
4,4,0.330985
5,5,0.991003
9,9,0.979615
4,3,0.341014
8,8,0.972249
3,7,0.684577
3,3,0.622885
2,2,0.966614
5,4,0.650617
1,1,0.972039
9,9,0.998596
5,5,0.972432
5,5,0.737276
8,6,0.718792
1,9,0.989142
8,8,0.999787
9,9,0.985431
7,7,0.961517
0,0,0.944994
6,3,0.478743
3,2,0.283114
2,2,0.922696
0,0,0.999786
2,2,0.975509
6,6,0.994707
9,9,0.400095
3,3,0.799159
9,9,0.883302
1,1,0.99886
6,6,0.965211
6,6,0.972363
7,7,0.973478
2,4,0.508259
6,6,0.944403
3,5,0.574927
2,2,0.999049
5,6,0.522277
5,5,0.766588
2,2,0.924943
7,7,0.970541
5,2,0.929874
2,3,0.50471
0,0,0.518618
8,8,0.790127
0,2,0.504023
7,8,0.623971
7,7,0.999922
1,0,0.443836
7,7,0.996763
4,4,0.889868
0,8,0.937547
2,7,0.551253
2,2,0.99415
6,6,0.999953
1,1,0.780577
5,5,0.956834
9,9,0.955626
7,7,0.999791
6,6,0.985431
2,4,0.46173
7,7,0.999863
0,0,0.998395
5,5,0.334276
6,6,0.934496
0,0,0.762434
1,1,1
1,1,0.999941
8,8,0.999788
4,4,0.637653
5,5,0.945137
3,5,0.973066
1,9,0.720804
2,5,0.383163
4,4,0.998216
8,8,0.976691
9,9,0.729265
8,8,0.988284
1,1,0.541953
7,3,0.701589
2,4,0.329378
7,7,0.857655
2,0,0.700892
3,4,0.377704
2,6,0.907879
6,4,0.621014
7,7,0.979003
9,9,0.982176
4,4,0.674373
0,0,0.954357
1,1,0.99956
0,0,0.999738
4,4,0.971953
5,7,0.568048
0,0,1
8,8,0.987934
0,0,0.864143
7,7,0.656533
6,4,0.962606
1,1,0.990098
0,8,0.999492
8,8,0.977487
5,5,0.997814
9,9,0.974242
2,2,0.365343
5,2,0.38915
4,3,0.369206
4,2,0.924913
9,9,0.995312
0,0,0.995784
6,6,0.999988
1,7,0.778967
2,2,0.625476
5,5,0.946393
1,0,0.774578
6,4,0.566835
7,7,0.440865
1,3,0.623956
5,5,0.794723
8,8,0.896153
8,8,0.997335
0,0,0.999512
3,3,0.876401
9,9,1
4,4,0.978456
0,2,0.974635
3,6,0.999708
4,4,0.988163
9,9,0.998334
2,2,0.93438
4,4,0.562518
3,3,0.994377
0,0,0.998366
6,6,0.934569
4,6,0.95411
5,5,0.777105
6,6,0.550794
6,1,0.585202
7,7,0.613773
8,8,0.999999
4,4,0.679401
8,1,0.820679
8,8,0.94403
3,4,0.855332
2,2,0.995208
8,8,0.98678
0,0,0.994901
2,0,0.513345
5,3,0.815815
6,6,0.999373
8,8,0.996265
7,7,0.630508
8,8,0.996874
9,9,0.931898
9,9,0.996449
0,0,0.88926
6,4,0.350181
6,6,0.997824
8,8,0.941045
1,8,0.941404
1,1,0.999977
7,4,0.752659
4,4,0.964259
4,3,0.708435
2,2,0.716273
3,3,0.769263
6,6,0.999991
9,9,0.988993
6,3,0.495313
2,2,0.942386
4,5,0.553978
1,1,1
8,8,0.999949
2,2,0.605946
3,4,0.989874
1,1,0.589881
6,6,0.466654
8,8,0.995458
6,6,0.999996
8,8,0.999982
5,5,0.965061
9,9,0.571854
0,0,0.901517
1,1,0.999982
0,0,0.981
2,2,0.959906
9,9,0.93441
2,8,0.430928
9,9,0.998991
0,0,0.587111
9,9,0.999893
7,7,0.979739
8,8,0.992254
5,5,0.338394
0,0,0.917332
6,6,0.992786
6,6,0.989517
8,8,0.999999
1,1,0.999131
6,6,0.999765
5,5,0.601711
8,8,0.999001
7,7,0.617064
9,9,0.919773
2,7,0.655754
1,1,0.999997
6,6,0.99994
7,7,0.737498
5,7,0.992542
6,6,0.999701
3,2,0.822175
0,0,0.666535
9,8,0.867934
8,8,0.999999
9,9,0.907001
5,4,0.849302
9,8,0.991942
9,9,0.481508
9,7,0.761614
3,6,0.781623
6,6,0.685679
4,4,0.987009
4,4,0.883941
8,8,0.999941
8,8,0.887647
1,1,0.999201
7,7,0.986154
3,9,0.931885
0,8,0.251458
6,4,0.526916
2,1,0.473119
4,7,0.509268
8,1,0.68749
2,2,0.840461
2,2,0.999982
9,9,0.793657
2,4,0.70764
2,2,0.727094
9,9,0.899821
7,7,0.999391
4,4,0.932563
1,1,0.939115
9,5,0.865448
1,1,0.999622
4,4,0.973906
3,3,0.601519
5,0,0.986635
3,2,0.819383
8,8,0.687679
9,9,0.982398
3,3,0.935682
6,6,0.591271
2,2,0.977956
0,1,0.994544
8,6,0.491627
9,9,0.975261
0,2,0.577899
5,5,0.978593
1,1,0.999993
5,4,0.494546
8,8,0.892243
2,4,0.589363
1,1,1
2,8,0.734038
3,4,0.981167
2,3,0.593307
4,4,0.671895
8,8,0.999376
4,4,0.580963
0,0,0.946622
6,4,0.758393
4,4,0.980105
2,4,0.906798
9,9,0.999995
8,8,0.995508
4,4,0.999647
7,7,0.999137
6,6,0.998698
2,4,0.613634
4,4,0.752772
7,7,0.992625
7,7,0.990221
6,6,0.999958
4,4,0.978569
2,2,0.770956
2,2,0.994002
3,3,0.779346
2,2,0.997184
4,4,0.586666
9,4,0.367797
0,2,0.819301
0,0,0.613921
9,9,0.925406
6,3,0.421076
5,4,0.296959
8,8,0.999992
5,4,0.628704
2,2,0.971525
4,4,0.996011
8,8,0.996927
8,2,0.573686
6,5,0.945081
4,1,0.392676
5,5,0.999062
7,7,0.863081
6,6,0.996792
3,5,0.766969
7,7,0.412875
0,9,0.714425
4,4,0.914752
0,2,0.707153
5,9,0.811661
8,8,0.998789
2,7,0.788189
8,1,0.961423
0,0,0.987096
4,4,0.993102
9,9,0.754753
2,5,0.489432
3,3,0.316197
6,3,0.476645
8,8,0.961602
1,1,1
6,6,0.999902
0,2,0.884976
8,8,0.999535
4,4,0.994256
3,3,0.808035
1,1,0.999977
4,4,0.921656
5,5,0.66153
2,2,0.992234
4,3,0.499469
3,3,0.741171
6,4,0.856267
0,0,0.992375
7,7,0.929966
1,1,0.979763
3,3,0.974991
5,4,0.453802
7,7,0.754137
1,1,0.999984
8,8,0.996995
0,0,0.88456
4,4,0.95952
8,8,0.999646
2,2,0.849274
7,7,0.773472
7,7,0.998531
0,0,0.896581
2,6,0.702736
2,2,0.621444
4,4,0.980178
3,5,0.344395
3,3,0.40656
1,6,0.725908
6,4,0.758864
1,1,0.998754
6,2,0.715815
4,4,0.999292
6,6,0.999971
7,7,0.999297
4,4,0.934161
7,6,0.793362
3,4,0.751823
8,8,0.924887
1,1,0.999085
3,5,0.856362
1,1,0.998599
4,3,0.364896
6,6,0.998907
5,5,0.481328
5,8,0.594107
7,7,0.999956
4,4,0.994747
5,5,0.887047
4,4,0.738124
9,7,0.546325
7,7,0.548709
7,7,0.998599
2,2,0.983697
3,3,0.666705
3,3,0.93078
6,2,0.559177
7,7,0.999125
4,4,0.97812
1,1,0.999739
6,6,0.988037
1,1,0.999999
0,0,0.455148
6,6,0.959955
9,9,0.942308
6,6,0.702322
0,0,0.763335
2,4,0.809335
0,0,0.992707
2,4,0.897625
4,4,0.61921
7,7,0.766925
0,0,0.996754
0,0,0.995466
0,0,0.998857
0,2,0.848586
7,4,0.517404
5,5,0.9946
3,5,0.529234
2,2,0.920924
7,7,0.988052
8,8,0.999652
5,5,0.808751
5,3,0.703803
2,6,0.658084
2,2,0.984457
8,8,0.997484
9,9,0.999969
1,1,0.99999
2,4,0.53877
2,2,0.877282
0,0,0.961364
3,3,0.991851
4,4,0.794765
9,9,0.976631
1,0,0.403496
6,6,0.996161
9,0,0.976252
0,0,0.432106
8,0,0.99444
3,5,0.571145
6,6,0.999437
4,3,0.545251
6,6,0.85136
7,7,0.999524
5,5,0.807221
1,1,0.975245
8,8,0.999463
9,9,0.904051
0,0,0.998542
5,5,0.484666
0,0,0.762713
5,2,0.514132
4,5,0.554986
3,3,0.568496
8,9,0.598872
5,4,0.978467
2,2,0.912197
0,0,0.974482
8,8,0.833262
5,5,0.903852
9,9,0.999739
2,5,0.528582
5,3,0.625939
6,6,0.961781
5,5,0.714934
7,7,1
3,4,0.798799
7,7,1
2,2,0.661258
8,9,0.695751
8,0,0.972011
4,4,0.961777
2,2,0.956061
1,1,0.957723
6,6,0.999991
2,2,0.999894
9,9,0.979557
9,9,0.999455
8,8,0.999984
2,2,0.995198
3,8,0.997358
1,1,0.999995
0,0,0.983462
5,5,0.982759
2,2,0.96604
3,3,0.716697
7,7,0.977013
9,9,0.507357
5,7,0.710767
9,3,0.759682
1,9,0.765381
1,1,0.9989
3,3,0.47982
2,2,0.753076
7,7,0.805349
4,4,0.417263
4,4,0.981656
1,1,0.999948
9,8,0.66292
4,4,0.996565
5,3,0.977015
5,5,0.704082
2,2,0.993735
7,2,0.401541
7,7,0.999979
6,6,0.907325
1,1,0.460975
2,2,0.767105
3,3,0.96877
7,7,0.948136
5,5,0.803226
4,4,0.915921
3,0,0.754602
7,7,1
7,7,0.859082
0,1,0.997494
0,0,0.604319
1,1,0.999055
4,3,0.865106
4,4,0.936701
3,2,0.417569
7,7,0.913472
9,9,0.999735
8,8,0.999903
7,7,0.999821
0,0,0.999968
9,9,0.756696
0,8,0.82274
3,2,0.608725
7,7,0.999936
6,6,0.481016
3,5,0.993526
8,8,0.997153
4,4,0.996985
5,5,0.998526
6,6,0.999718
5,5,0.997024
3,2,0.312905
4,4,0.999156
2,2,0.979439
9,2,0.592314
2,3,0.634925
4,4,0.980614
9,9,0.897751
2,2,0.780011
0,0,0.985095
1,1,0.999993
1,7,0.445659
3,4,0.8021
7,7,0.998543
9,9,0.970833
5,4,0.590563
1,1,0.999655
6,6,0.999607
0,7,0.70436
3,7,0.522668
3,4,0.537378
7,7,0.99759
2,2,0.539968
4,4,0.996801
5,5,0.997068
2,2,0.780838
3,9,0.436305
6,6,0.999995
3,0,0.326386
3,3,0.94968
0,0,0.997954
4,4,0.681748
4,4,0.901398
3,5,0.490922
8,8,0.999996
1,2,0.51582
2,2,0.987813
3,3,0.693589
2,2,0.983433
7,4,0.889081
1,0,0.904302
4,2,0.327349
5,5,0.461304
6,6,0.999994
8,0,0.668531
6,6,0.979323
6,6,0.646869
5,5,0.910624
4,4,0.918208
2,6,0.869712
9,9,0.999077
9,7,0.585223
3,2,0.689429
2,2,0.99363
0,0,0.997092
4,4,0.997133
1,2,0.61516
5,5,0.82522
5,5,0.651132
6,6,0.68243
6,6,0.997222
5,5,0.995494
6,6,0.991481
9,9,0.902925
7,7,0.973981
9,9,0.558722
4,4,0.975034
8,8,0.996854
3,3,0.705702
1,2,0.713125
9,9,0.98415
8,8,0.731052
1,8,0.942939
9,9,0.998646
0,0,0.611417
3,3,0.514706
0,0,0.831886
4,4,0.997925
7,7,0.897297
7,7,0.995034
2,2,0.99882
6,6,0.905271
5,5,0.999945
6,6,0.801514
9,9,0.99966
7,5,0.957956
7,7,0.905638
5,7,0.984273
7,7,0.98983
0,7,0.824948
8,8,0.999988
6,6,0.994783
7,7,0.917093
8,8,0.991658
3,3,0.946435
8,8,0.925062
9,9,0.997542
3,7,0.617953
2,2,0.999919
9,9,0.999677
2,2,0.836062
7,7,0.725655
4,4,0.721665
1,9,0.939552
9,9,0.904166
7,5,0.502226
0,0,0.714606
8,0,0.416907
1,1,0.999879
2,2,0.560403
0,0,0.996038
6,7,0.571093
5,5,0.879634
1,1,0.976689
4,4,0.998877
2,2,0.667549
8,8,0.999994
2,2,0.976591
8,8,1
3,3,0.960894
3,3,0.668995
1,1,0.999945
4,4,0.637479
9,9,0.954048
8,8,0.999999
1,1,0.999833
1,1,0.926106
7,2,0.807395
9,9,0.999025
9,9,1
4,4,0.817986
6,6,0.973807
8,8,0.942733
5,5,0.953625
3,3,0.897365
2,2,0.871452
2,2,0.799946
3,0,0.999504
8,5,0.429103
5,5,0.99742
1,1,0.60658
9,9,0.997399
7,7,0.994993
9,9,0.997345
1,1,0.999995
5,7,0.464862
3,4,0.659492
1,1,0.974733
0,0,0.999997
3,5,0.662726
8,8,0.999953
9,9,0.914148
2,3,0.70912
0,0,0.724641
8,8,0.56371
0,8,0.791226
7,7,0.945155
9,9,0.506477
4,4,0.993659
8,8,0.999393
3,3,0.600096
0,0,0.713648
7,7,0.971757
0,9,0.909897
7,7,0.999157
0,2,0.895807
5,5,0.997611
5,5,0.676635
4,4,0.999895
3,3,0.910111
0,0,0.949575
9,7,0.6944
9,2,0.567456
0,9,0.585201
2,6,0.960812
2,7,0.584879
0,0,0.908071
8,8,0.99294
4,7,0.361011
4,4,0.988472
5,5,0.997848
2,2,0.983033
2,7,0.989629
1,8,0.859734
1,7,0.886905
5,5,0.44885
5,6,0.932862
4,4,0.748904
3,3,0.706381
4,4,0.795054
0,0,0.863127
8,9,0.502521
4,4,0.733073
8,8,0.614264
2,5,0.517402
5,5,0.631424
6,6,0.455433
5,5,0.774527
1,1,1
7,5,0.609964
2,2,0.937752
4,4,0.848898
0,0,0.347922
5,7,0.904844
6,6,1
8,8,0.999801
7,7,0.998361
6,6,0.999697
3,3,0.762899
1,1,0.853091
3,7,0.946602
6,6,0.734468
6,6,0.999946
4,4,0.97421
5,5,0.589169
5,5,0.813451
5,0,0.957669
1,1,0.987185
8,8,0.957995
7,7,0.869856
3,3,0.717803
0,0,0.995427
2,4,0.856264
5,7,0.653246
1,1,0.999868
1,1,0.999996
1,9,0.707919
6,6,0.832403
7,7,0.927894
2,1,0.936516
1,1,0.88801
2,2,0.92554
3,3,0.48001
9,9,0.907525
8,8,0.999978
3,4,0.895532
1,1,0.9999
7,7,0.997738
4,4,0.992671
8,3,0.982944
4,4,0.807562
7,7,0.933812
5,5,0.846183
8,8,0.999709
6,6,0.756042
0,0,0.405449
3,3,0.595846
0,0,0.991046
8,2,0.769418
3,2,0.695157
4,4,0.967637
4,8,0.96134
9,9,0.999352
4,6,0.561979
6,6,0.995441
1,1,1
5,2,0.622639
7,7,0.972765
7,7,0.614527
9,9,0.999902
0,2,0.991357
1,1,0.999779
3,3,0.807155
1,1,0.809208
3,4,0.90794
2,0,0.944323
4,3,0.471439
0,0,0.675573
7,7,0.998404
8,8,0.999358
3,5,0.450578
1,1,0.999871
6,3,0.515901
2,2,0.944449
1,1,0.999992
8,8,0.999772
8,9,0.77192
1,1,0.997774
9,9,0.999976
7,7,0.516721
5,0,0.478969
3,3,0.555633
2,2,0.876491
9,9,0.999888
0,0,0.996416
6,6,0.990746
8,8,0.999728
4,4,0.992034
1,9,0.94166
5,3,0.600582
7,7,0.999819
2,2,0.359944
4,4,0.791178
7,7,0.82242
0,2,0.553937
4,4,0.998448
9,9,0.999996
0,0,0.626455
7,7,1
0,0,0.875571
6,6,0.973718
7,7,0.998602
1,1,0.99781
8,8,0.883674
5,3,0.799018
8,2,0.28858
8,8,0.659739
7,5,0.624435
0,0,0.785484
0,0,0.814379
3,3,0.344437
2,8,0.712314
5,2,0.829412
7,7,0.995161
0,0,0.995537
