true,pred,confidence
7,7,0.339628
5,3,0.868182
6,6,1
0,0,0.910385
6,0,0.888978
2,5,0.979011
9,9,0.975634
1,9,0.768479
7,7,0.834665
7,7,0.999081
5,5,0.997598
2,2,0.755942
5,5,0.601396
6,6,0.942203
4,4,0.643838
1,9,0.953457
4,3,0.901013
3,3,0.784373
3,3,0.942474
3,6,0.732554
0,0,0.85074
3,3,0.68377
5,5,0.993395
5,5,0.999852
8,8,0.475263
9,9,0.760888
7,7,0.9993
3,3,0.97122
1,1,0.999912
3,7,0.867412
3,6,0.478229
3,3,0.735793
4,4,0.996654
4,7,0.605634
2,4,0.676354
3,3,0.997219
3,5,0.954493
8,8,0.980858
1,1,0.999992
7,7,0.860397
7,7,0.996534
0,0,0.944983
7,7,0.578307
4,4,0.995619
5,3,0.777047
1,1,0.849964
4,5,0.697607
2,2,0.581722
4,4,0.610569
3,6,0.487505
9,9,0.582351
9,9,0.999976
4,4,0.90264
9,9,0.999814
9,9,0.976773
1,1,0.991789
8,0,0.585785
1,1,0.97235
6,6,0.992941
7,7,0.945544
5,3,0.677265
5,5,0.787311
4,4,0.56971
9,9,0.99882
7,7,0.443831
6,6,0.999108
5,5,0.565539
9,9,0.912288
2,6,0.726125
4,4,0.918633
0,0,1
7,7,0.984913
8,8,0.999601
5,6,0.401316
5,5,0.996198
0,0,0.943806
0,0,0.996271
9,8,0.837357
9,9,0.990905
8,8,0.999902
2,2,0.642197
5,5,0.847786
4,4,0.999823
8,8,0.999843
3,3,0.996205
6,6,0.956989
3,4,0.55689
6,6,0.999462
0,0,0.996811
6,6,0.999989
6,6,0.701744
6,6,0.999727
9,9,0.932447
6,6,0.992354
6,6,0.483602
8,8,0.999995
6,6,0.999694
2,2,0.497615
4,4,0.994328
5,0,0.911551
8,8,0.801438
1,1,1
2,2,0.997509
7,7,0.999962
6,6,0.999592
5,6,0.686182
7,7,0.964937
8,8,0.933594
1,8,0.53766
8,6,0.993227
0,0,0.999097
8,8,0.865162
6,6,0.99988
9,9,0.616046
2,0,0.86485
8,8,0.999971
9,9,0.99987
4,8,0.998573
0,0,0.999999
9,9,0.999981
4,2,0.969882
9,9,0.999729
5,2,0.659783
7,7,0.994763
5,3,0.575774
5,5,0.997605
9,8,0.941683
5,5,0.994842
3,5,0.471841
0,6,0.651373
1,1,0.999984
9,9,0.999782
7,7,0.450842
2,6,0.99561
4,4,0.49039
1,1,0.999998
0,0,0.999308
8,9,0.988998
0,0,0.910317
3,3,0.749056
1,1,0.999671
7,7,0.998443
0,8,0.981166
0,0,0.994119
4,4,0.884905
8,8,0.732834
6,6,0.992586
2,3,0.832715
4,3,0.505077
0,0,0.997221
0,0,0.977206
9,9,0.7902
0,0,0.999114
8,8,1
4,4,0.733193
5,3,0.691721
9,9,0.999992
3,3,0.962953
9,6,0.780988
0,0,0.999678
5,6,0.901863
6,6,0.999087
5,5,0.606125
0,7,0.534853
1,1,0.994082
4,3,0.666437
8,8,0.998709
1,1,1
0,0,0.999998
5,5,0.941683
2,4,0.988338
1,9,0.910626
0,0,0.992754
2,1,0.568168
8,8,0.886032
1,1,0.99999
5,5,0.998157
6,6,0.998914
7,7,0.997797
7,7,0.999923
2,5,0.613009
6,6,0.958508
2,2,0.99943
5,3,0.775328
0,0,0.999883
1,1,0.990767
4,4,0.831076
2,2,0.877544
5,5,0.552884
4,5,0.805079
6,6,0.602693
2,6,0.629359
2,2,0.72709
1,0,0.994371
7,4,0.944879
2,4,0.475756
8,1,0.681273
5,5,0.889917
5,5,0.997529
3,3,0.99297
0,0,0.987981
4,4,0.931642
8,8,0.996187
3,5,0.774015
7,7,0.987585
6,6,0.999749
3,3,0.896979
8,8,0.987157
1,1,0.999999
0,0,0.98958
1,1,0.946237
3,3,0.690265
3,6,0.772239
0,0,0.789374
7,7,0.928909
4,6,0.890438
9,9,0.996733
5,5,0.702991
3,3,0.634972
6,6,0.998467
0,0,0.902277
1,1,0.981527
4,4,0.906949
4,4,0.99991
4,4,0.95981
4,4,0.994317
2,2,0.590915
2,3,0.915334
5,6,0.524947
8,8,0.999948
1,1,0.999942
5,5,0.650986
9,9,0.999027
8,8,0.999368
1,1,0.999946
1,8,0.974641
5,7,0.993488
3,5,0.649167
9,9,0.996954
9,9,0.936414
7,7,0.999984
6,6,0.954829
5,5,0.953666
0,0,0.998257
8,8,0.362556
4,6,0.96243
7,5,0.447001
0,6,0.637049
9,9,1
2,2,0.999797
8,8,0.999974
4,4,0.993063
7,5,0.709957
1,1,0.689683
3,3,0.421427
9,9,0.999314
6,6,0.997355
8,8,0.999978
9,9,0.933281
0,4,0.717874
4,4,0.996233
9,6,0.913545
6,6,0.49644
7,7,1
8,4,0.341631
9,9,0.841925
4,4,0.944729
8,8,0.980932
9,9,0.98455
7,5,0.537722
2,2,0.996639
5,5,0.688469
3,3,0.997479
7,7,0.999986
1,3,0.95156
0,0,0.774416
2,9,0.957175
9,9,0.998892
5,5,0.986097
5,5,0.996565
8,8,1
5,5,0.999301
4,7,0.614068
2,2,0.970739
8,3,0.863299
3,3,0.891677
5,4,0.989617
5,9,0.44841
7,7,0.981956
7,7,0.989732
8,8,0.999923
6,6,0.642096
2,7,0.992252
8,8,0.999787
2,2,0.976409
3,3,0.707421
5,5,0.999067
6,6,0.961619
8,8,0.999775
0,0,0.999797
2,7,0.980686
3,3,0.867212
7,7,0.999983
0,0,0.998767
1,1,0.999795
9,9,0.999953
1,1,0.995788
3,4,0.770646
7,5,0.386392
5,5,0.932354
8,8,0.242785
3,3,0.494618
2,2,0.990475
9,9,0.998834
6,6,0.949212
8,8,0.999675
6,0,0.82365
9,9,1
3,3,0.998583
8,4,0.799954
9,8,0.960053
8,8,0.999641
0,3,0.98483
7,7,1
8,8,1
5,5,0.976334
0,0,0.999511
0,0,0.988724
1,1,0.991676
3,2,0.592635
9,9,0.94219
1,1,1
5,7,0.455177
3,3,0.518955
4,4,0.906451
4,4,0.670342
0,0,0.998664
9,2,0.709993
9,9,0.910178
9,9,0.99993
9,9,0.716256
8,8,0.993922
2,2,0.999128
4,4,0.935108
2,2,0.993805
2,0,0.929402
5,5,0.995645
1,1,0.999997
9,6,0.999156
1,1,0.999783
0,0,0.517072
9,9,0.998378
4,6,0.519616
2,2,0.444931
1,1,0.999271
6,6,0.999846
0,0,0.997717
3,5,0.63326
7,4,0.466075
6,3,0.706729
3,6,0.90637
1,4,0.700368
8,0,0.910042
6,7,0.998628
5,3,0.456663
7,7,0.641108
2,2,0.987597
8,8,0.999923
4,4,0.971083
4,4,0.651611
8,8,0.956488
3,5,0.591038
5,5,0.975141
0,0,0.95744
5,3,0.671285
7,7,0.999461
4,4,0.888448
4,4,0.687053
2,0,0.409822
2,2,0.826226
7,7,0.985034
3,7,0.928418
6,6,0.738092
0,0,0.914976
2,3,0.567725
7,7,0.984182
6,6,0.999902
2,2,0.979571
3,3,0.863849
0,1,0.785364
7,7,0.999758
7,7,0.999975
8,8,0.981912
1,9,1
1,1,0.999956
4,4,0.414253
6,6,0.604615
0,0,0.994819
6,6,0.999997
6,6,0.908439
5,2,0.823108
5,5,0.725069
6,6,0.997544
3,6,0.924942
9,9,0.999937
3,3,0.682994
6,6,0.999906
8,2,0.849303
7,7,0.997377
6,6,0.99926
4,2,0.355557
9,9,0.983558
5,5,0.980739
6,4,0.366217
4,2,0.287097
1,1,1
6,6,1
3,2,0.343491
8,8,0.99758
2,2,0.999096
3,5,0.764391
9,9,0.973596
8,0,0.317642
5,5,0.997732
1,6,0.999706
5,3,0.513471
4,2,0.639993
5,5,0.710426
7,7,1
5,5,0.776708
7,7,0.999822
8,1,0.96644
9,9,0.99997
1,1,0.999352
7,3,0.777331
2,4,0.586773
5,5,0.950085
6,6,0.997164
8,8,0.998399
4,4,0.983839
6,6,0.997068
5,5,0.917458
3,2,0.842826
9,3,0.311516
9,9,0.932536
8,8,0.999432
5,3,0.983628
5,6,0.962189
6,6,0.921285
4,4,0.982851
5,3,0.82066
9,9,0.526707
7,7,0.637383
3,6,0.904477
4,4,0.992188
1,1,0.999995
4,4,0.426881
2,4,0.58436
3,3,0.551196
6,6,0.98294
5,3,0.917246
5,5,0.754147
2,6,0.62784
8,8,0.97683
0,0,0.999982
0,0,0.985397
1,1,0.783665
8,8,0.999992
3,3,0.661686
1,1,0.908231
3,3,0.663211
5,5,0.911115
8,8,0.99906
3,4,0.528176
8,8,0.99486
5,5,0.938911
8,8,1
6,6,0.998644
3,3,0.989909
5,5,0.999721
5,5,0.998582
5,5,0.975585
0,8,0.89695
9,8,0.753976
5,5,0.909557
5,7,0.568631
7,4,0.967695
1,1,0.862448
8,8,0.999979
2,4,0.266004
2,7,0.988616
7,7,0.943241
3,3,0.970211
4,2,0.986307
2,2,0.989123
9,9,0.998284
6,6,0.985038
2,0,0.31787
2,2,1
4,4,0.571591
3,7,0.452712
0,0,0.975304
2,6,0.983399
0,0,0.998217
1,1,0.721424
3,6,0.566501
2,2,0.991492
2,2,0.987016
7,7,1
0,0,0.765245
1,9,0.506531
0,0,0.895038
7,7,0.970294
7,7,0.999998
2,2,0.997469
0,7,0.992804
1,1,0.996328
6,6,1
5,5,0.986141
0,0,0.934971
2,9,0.514216
2,2,0.945
0,2,0.879887
1,1,1
2,2,0.747228
6,6,0.977786
0,0,0.980298
1,9,0.983837
6,6,0.999994
6,6,0.791656
5,5,0.808069
3,3,0.98346
4,5,0.64873
0,0,0.990794
0,2,0.515833
9,9,0.924698
1,1,0.998987
0,0,0.999996
2,2,0.999572
5,5,0.841496
9,9,0.991987
7,7,0.701407
8,8,0.961247
6,6,0.999998
4,0,0.54515
6,6,0.599083
0,0,0.999983
2,2,0.988391
0,0,0.969819
1,0,0.876497
9,9,0.955929
2,2,0.601658
4,6,0.999908
9,3,0.680249
0,6,0.652099
7,5,0.675939
2,2,0.993242
3,3,0.73369
4,4,0.982603
8,8,0.999996
0,7,0.658319
2,2,0.766599
6,6,0.999924
8,8,0.999084
9,9,0.988072
7,5,0.939124
1,1,0.998139
9,9,0.995867
3,3,0.868935
7,4,0.943049
2,2,0.929991
7,7,0.993614
9,9,0.999999
6,6,0.996531
9,9,0.993231
5,5,0.929974
7,7,0.960169
8,8,0.994739
5,5,0.880783
9,8,0.662344
8,8,0.999987
3,3,0.906887
9,9,0.998176
8,9,0.528674
0,0,0.93517
5,5,0.544975
5,5,0.85703
7,7,0.994314
1,1,0.999997
2,0,0.988873
0,2,0.905612
7,7,0.979135
5,3,0.46733
8,8,0.999431
2,2,0.996313
2,3,0.552715
5,0,0.803521
3,3,0.927129
9,8,0.761304
3,3,0.833021
1,8,0.834158
9,9,1
3,6,0.715323
1,1,0.999953
4,4,0.866382
3,1,0.77953
4,4,0.47459
4,4,0.591561
9,9,1
0,0,0.99831
9,5,0.430638
5,6,0.972778
9,9,0.985586
2,2,1
9,9,0.912704
4,3,0.820633
0,6,0.767349
2,0,0.829306
8,8,0.999808
4,2,0.585119
8,8,0.932932
6,6,0.999923
8,8,0.999965
2,2,0.993623
0,0,0.997456
5,5,0.997205
9,9,0.99777
6,6,0.999982
9,0,0.59728
5,3,0.847965
1,1,0.999738
3,5,0.504829
4,4,0.999943
4,4,0.575874
2,2,0.822545
7,7,0.997958
2,2,0.691521
4,4,0.712741
4,4,0.943811
0,0,0.995382
2,3,0.556773
8,8,0.998862
4,4,0.999349
5,1,0.704473
1,1,0.977431
2,2,0.990272
6,6,0.999659
8,8,0.54081
1,1,0.99999
7,7,0.988857
2,6,0.999955
8,8,0.804876
7,7,0.997042
4,4,0.999492
3,3,0.998233
3,3,0.739184
0,5,0.59414
3,5,0.982328
7,7,0.875794
2,2,0.985921
5,5,0.701468
6,6,0.97323
1,1,0.999985
7,7,0.83579
9,9,0.968015
0,0,0.988344
2,6,0.914621
3,5,0.573787
9,9,0.980433
8,8,0.989097
9,0,0.997063
5,5,0.988989
0,0,0.977708
0,0,0.999981
7,7,0.999619
6,3,0.579284
3,3,0.851095
3,3,0.703409
8,8,0.993602
1,8,0.935724
4,4,0.623347
0,0,0.999812
1,1,0.882719
5,7,0.440788
4,4,0.992731
3,3,0.999794
2,2,0.879263
6,6,0.999035
0,1,0.990238
8,8,0.999991
8,8,0.997767
6,6,0.587406
3,3,0.992165
3,3,0.997989
2,3,0.531857
9,8,0.794602
7,7,0.794658
5,6,0.604095
1,1,0.999988
6,6,0.999822
0,1,0.983056
5,3,0.600278
9,9,0.999999
9,9,0.503348
4,4,0.468959
5,5,0.973183
9,9,0.999677
4,3,0.845616
8,8,0.598346
3,3,0.460679
3,5,0.840507
2,6,0.531539
5,2,0.391323
1,1,0.996098
9,9,0.999027
5,5,0.996673
5,5,0.550204
8,1,0.981241
1,9,0.42021
8,8,0.999997
9,9,0.999901
7,7,0.998885
0,8,0.755021
6,6,0.620024
3,3,0.515521
2,2,0.949729
0,2,0.743158
2,2,0.934959
6,6,0.999718
9,9,0.910267
3,3,0.973122
9,9,0.984269
1,1,0.997742
6,6,0.870268
6,4,0.515884
7,4,0.711014
2,2,0.978793
6,6,0.985736
3,3,0.995709
2,0,0.543556
5,6,0.929802
5,5,0.939945
2,2,0.884975
7,0,0.443846
5,3,0.83594
2,3,0.748776
0,0,0.998255
8,8,0.999498
0,0,0.569305
7,5,0.809165
7,7,1
1,0,0.69883
7,7,0.997022
4,4,0.997691
0,0,0.708358
2,3,0.621299
2,2,0.999887
6,6,0.998337
1,1,0.401205
5,5,0.998276
9,9,0.997571
7,7,0.998936
6,3,0.64976
2,2,0.837785
7,7,0.999963
0,0,0.999984
5,5,0.733502
6,5,0.749286
0,0,0.998311
1,1,1
1,1,0.999993
8,8,0.998023
4,5,0.815496
5,5,0.998264
3,5,0.931157
1,9,0.999947
2,3,0.517056
4,4,0.981683
8,8,0.999999
9,9,0.527898
8,8,0.570232
1,1,0.999313
7,3,0.49716
2,5,0.724799
7,3,0.621852
2,2,0.993483
3,3,0.373687
2,6,0.996032
6,6,0.998611
7,7,0.826023
9,9,0.991779
4,4,0.901638
0,0,0.999541
1,1,0.999724
0,0,0.999527
4,4,0.999802
5,3,0.700712
0,0,1
8,8,0.99993
0,0,0.601612
7,7,0.828456
6,6,0.804887
1,1,0.998224
0,8,0.926029
8,8,0.723392
5,5,0.999527
9,9,0.999992
2,8,0.552155
5,5,0.96404
4,7,0.572947
4,2,0.931868
9,9,0.353782
0,0,0.511474
6,6,0.999997
1,1,0.974819
2,2,0.816658
5,5,0.999814
1,0,0.943151
6,6,0.809779
7,4,0.928294
1,1,0.514379
5,2,0.85558
8,8,0.998615
8,8,0.999183
0,0,0.999989
3,3,0.623165
9,9,1
4,4,0.789977
0,2,0.448587
3,6,0.999992
4,4,0.998366
9,9,0.999432
2,2,0.940974
4,4,0.959299
3,3,0.998372
0,0,0.995409
6,6,0.992427
4,6,0.99747
5,5,0.79177
6,6,0.894619
6,9,0.999359
7,7,0.965355
8,8,1
4,4,0.899386
8,1,0.63987
8,8,0.999951
3,3,0.736478
2,6,0.944097
8,8,0.998381
0,9,0.923242
2,2,0.987819
5,3,0.916665
6,6,0.999411
8,8,0.966912
7,7,0.981327
8,8,0.991228
9,0,0.853132
9,9,0.99992
0,8,0.856677
6,2,0.41678
6,6,0.996611
8,8,0.963018
1,1,0.647772
1,1,1
7,7,0.798279
4,4,0.891711
4,3,0.805098
2,0,0.591807
3,3,0.938576
6,6,1
9,2,0.78788
6,6,0.998494
2,5,0.675702
4,7,0.760971
1,1,1
8,8,0.999931
2,2,0.422847
3,4,0.775181
1,1,0.776697
6,3,0.892429
8,8,0.999986
6,6,0.999999
8,8,0.999888
5,5,0.977399
9,9,0.985187
0,0,0.997082
1,1,0.999928
0,3,0.975543
2,6,0.961346
9,9,0.445035
2,8,0.989436
9,9,0.999454
0,0,0.959376
9,9,0.99831
7,7,0.99999
8,8,0.534059
5,3,0.532957
0,0,0.942559
6,6,0.996744
6,6,0.983669
8,8,0.999949
1,1,0.995742
6,6,0.999563
5,4,0.579539
8,8,0.977143
7,3,0.815712
9,1,0.698843
2,2,0.554622
1,1,1
6,6,1
7,2,0.447451
5,3,0.884488
6,6,0.999964
3,3,0.634602
0,0,0.94726
9,9,0.986516
8,8,1
9,9,0.997412
5,5,0.964255
9,8,0.971941
9,9,0.997037
9,9,0.570205
3,3,0.787844
6,6,0.998716
4,6,0.927715
4,6,0.717885
8,6,0.703746
8,8,0.996829
1,1,0.673901
7,7,0.986792
3,9,0.999138
0,0,0.861963
6,4,0.997064
2,4,0.775702
4,4,0.915371
8,9,0.753776
2,6,0.660831
2,2,0.999996
9,9,0.980501
2,4,0.603002
2,5,0.529677
9,9,0.988572
7,7,0.999941
4,3,0.694095
1,1,0.633185
9,8,0.713073
1,1,0.999972
4,4,0.997973
3,4,0.6072
5,2,0.952059
3,7,0.979321
8,8,0.96194
9,9,0.999906
3,3,0.989144
6,6,0.987145
2,3,0.945811
0,1,0.871471
8,4,0.960585
9,9,0.999706
0,6,0.681802
5,5,0.997135
1,1,1
5,2,0.783963
8,8,0.999423
2,2,0.797048
1,1,0.999998
2,0,0.630239
3,4,0.753052
2,2,0.905792
4,4,0.942519
8,8,0.999984
4,6,0.791669
0,0,0.967356
6,6,0.942274
4,4,0.851089
2,3,0.483074
9,9,1
8,8,0.926246
4,7,0.966209
7,7,0.98482
6,6,0.999996
2,6,0.846546
4,6,0.963143
7,7,0.999584
7,7,0.683039
6,6,1
4,4,0.971632
2,2,0.660761
2,2,0.999277
3,3,0.784687
2,2,0.999638
4,3,0.915644
9,0,0.445046
0,0,0.967646
0,2,0.982869
9,9,0.997588
6,6,0.572919
5,5,0.666779
8,8,1
5,5,0.952767
2,6,0.970334
4,4,0.976312
8,8,1
8,6,0.557845
6,5,0.974828
4,0,0.357821
5,5,0.998229
7,7,0.999995
6,6,0.999786
3,5,0.567277
7,4,0.372524
0,9,0.609925
4,4,0.845368
0,0,0.954593
5,9,0.685424
8,8,0.99907
2,4,0.952316
8,8,1
0,0,0.998412
4,4,0.977571
9,1,0.69533
2,5,0.630116
3,3,0.938519
6,6,0.588721
8,8,0.99615
1,1,1
6,6,0.999987
0,9,0.870619
8,8,0.999966
4,4,0.596086
3,3,0.939847
1,1,0.999982
4,4,0.660092
5,5,0.689996
2,2,0.999823
4,4,0.883587
3,3,0.491389
6,6,0.791966
0,0,0.997324
7,7,0.999951
1,1,0.991799
3,3,0.996031
5,3,0.657813
7,7,0.49649
1,1,0.998501
8,8,0.999866
0,0,0.938211
4,8,0.599189
8,6,0.86276
2,6,0.761147
7,7,0.967893
7,7,0.999845
0,0,0.732332
2,6,0.535565
2,6,0.982998
4,4,0.984217
3,5,0.503361
3,3,0.974218
1,1,0.997452
6,6,0.876741
1,1,0.999959
6,6,0.743705
4,4,0.905613
6,6,0.999998
7,7,0.999982
4,4,0.999366
7,6,0.641339
3,3,0.676531
8,8,0.957321
1,1,0.999978
3,3,0.782504
1,1,0.990764
4,4,0.906176
6,6,0.995385
5,8,0.738773
5,0,0.71151
7,7,1
4,0,0.676037
5,5,0.920789
4,8,0.387072
9,6,0.513918
7,7,0.54539
7,7,0.969223
2,2,0.836281
3,3,0.322105
3,3,0.964499
6,6,0.241557
7,7,0.999798
4,4,0.975566
1,1,0.99997
6,6,0.999798
1,1,1
0,0,0.578929
6,6,0.839753
9,3,0.586938
6,3,0.503872
0,0,0.892845
2,6,0.337672
0,0,0.995221
2,4,0.992666
4,6,0.898565
7,0,0.608569
0,0,0.995848
0,0,0.999778
0,0,0.999746
0,0,0.977736
7,6,0.974801
5,5,0.999282
3,3,0.784121
2,2,0.977163
7,7,0.999986
8,8,1
5,5,0.566452
5,3,0.881553
2,6,0.984327
2,2,0.998541
8,8,0.738502
9,9,0.998756
1,1,0.999998
2,6,0.828391
2,2,0.78159
0,0,0.931008
3,7,0.84858
4,4,0.717441
9,9,0.634741
1,0,0.588423
6,6,0.993149
9,0,0.846646
0,4,0.731126
8,0,0.998585
3,3,0.952373
6,6,0.999996
4,3,0.940273
6,6,0.999308
7,7,1
5,5,0.697528
1,1,0.999969
8,8,0.998872
9,9,0.980584
0,0,0.999962
5,5,0.926266
0,0,0.578451
5,3,0.408876
4,2,0.685019
3,3,0.933191
8,8,0.585796
5,4,0.70905
2,2,0.638249
0,0,0.981579
8,8,0.561544
5,5,0.991315
9,9,0.998254
2,2,0.973092
5,4,0.997244
6,6,0.926694
5,5,0.997507
7,7,0.999997
3,3,0.917555
7,7,0.999941
2,2,0.956037
8,8,0.545469
8,0,0.931547
4,4,0.578497
2,2,0.998172
1,1,0.995975
6,6,1
2,2,0.756131
9,9,0.980294
9,9,0.999775
8,8,1
2,2,0.999921
3,5,0.785684
1,1,0.999996
0,0,0.999266
5,5,0.582191
2,2,0.999461
3,3,0.973203
7,7,0.999978
9,1,0.950731
5,7,0.930259
9,9,0.990967
1,9,0.688691
1,1,0.590093
3,3,0.841975
2,2,0.861245
7,7,0.806607
4,2,0.963247
4,4,0.989369
1,1,0.999986
9,9,0.80801
4,4,0.961629
5,3,0.945253
5,3,0.647007
2,2,0.998866
7,2,0.623209
7,7,0.999823
6,6,0.978666
1,0,0.799412
2,2,0.997451
3,3,0.930727
7,7,0.711451
5,5,0.539269
4,4,0.777066
3,5,0.564539
7,7,1
7,7,0.938088
0,3,0.892957
0,0,0.951881
1,1,0.997832
4,3,0.737487
4,4,0.999998
3,3,0.920863
7,6,0.890827
9,1,0.524273
8,8,0.999983
7,7,0.999875
0,0,0.999993
9,5,0.690739
0,0,0.960301
3,3,0.997519
7,7,0.999976
6,6,0.671853
3,5,0.969558
8,8,1
4,4,0.999734
5,5,0.978045
6,6,0.999981
5,5,0.998652
3,5,0.577404
4,4,0.999858
2,2,0.693094
9,9,0.994639
2,2,0.901838
4,6,0.636597
9,3,0.9247
2,5,0.437996
0,0,0.980727
1,1,0.999989
1,9,0.734562
3,4,0.849382
7,4,0.705108
9,9,0.999759
5,5,0.858093
1,1,1
6,6,0.999881
0,0,0.564854
3,3,0.655871
3,4,0.63186
7,7,0.999996
2,6,0.693892
4,4,0.960426
5,5,0.99185
2,2,0.879056
3,3,0.968244
6,6,1
3,3,0.873096
3,3,0.698769
0,0,0.999968
4,4,0.897567
4,2,0.446378
3,3,0.627405
8,8,0.999758
1,0,0.952146
2,2,0.998782
3,5,0.714714
2,2,0.997439
7,7,0.967427
1,0,0.471141
4,4,0.316253
5,5,0.886949
6,6,0.999999
8,0,0.762062
6,6,0.999151
6,6,0.520667
5,5,0.97455
4,4,0.998758
2,2,0.929128
9,9,0.999885
9,7,0.793527
3,3,0.382807
2,2,0.999494
0,0,0.999727
4,7,0.982448
1,1,0.42167
5,5,0.915283
5,3,0.538426
6,6,0.582582
6,6,0.999436
5,5,0.997149
6,6,0.999966
9,9,0.999676
7,3,0.384813
9,9,0.353121
4,4,0.99829
8,8,0.998995
3,3,0.909576
1,1,0.950045
9,9,0.982384
8,8,0.399087
1,1,0.799235
9,9,0.998533
0,0,0.838053
3,3,0.725716
0,0,0.987479
4,4,0.989927
7,7,0.96353
7,4,0.682937
2,2,0.999654
6,6,0.999937
5,5,0.999932
6,6,0.895075
9,9,0.999822
7,3,0.909253
7,7,0.587337
5,5,0.777477
7,7,0.999985
0,0,0.999125
8,8,1
6,6,0.998696
7,3,0.759633
8,8,0.999879
3,3,0.99727
8,6,0.993424
9,7,0.450911
3,3,0.845469
2,2,0.993391
9,2,0.519759
2,3,0.817539
7,7,0.898978
4,7,0.925017
1,9,0.847596
9,9,0.741085
7,7,0.999014
0,0,0.994796
8,0,0.637785
1,1,0.999286
2,6,0.655892
0,0,0.999176
6,4,0.568609
5,5,0.999332
1,1,0.666356
4,4,0.999778
2,2,0.371682
8,8,0.999964
2,2,0.961982
8,8,1
3,3,0.997955
3,3,0.928294
1,1,0.99952
4,4,0.999331
9,9,0.998173
8,8,0.999886
1,1,1
1,1,0.999916
7,3,0.984626
9,9,0.999932
9,9,0.999727
4,5,0.463483
6,6,0.991161
8,8,0.999967
5,5,0.971503
3,5,0.75419
2,2,0.713017
2,2,0.976214
3,7,0.978004
8,8,0.68138
5,5,0.999668
1,1,0.991874
9,9,0.999961
7,7,0.866265
9,9,0.993582
1,1,0.999999
5,3,0.534225
3,3,0.779592
1,1,0.997783
0,0,0.413713
3,3,0.878486
8,8,0.999999
9,1,0.955372
2,3,0.913761
0,0,0.978505
8,0,0.550538
0,8,0.805923
7,8,0.537013
9,4,0.354043
4,4,0.995035
8,8,0.996482
3,3,0.96588
0,0,0.656256
7,7,0.899408
0,1,0.88055
7,7,0.967603
0,0,0.9957
5,5,0.997144
5,5,0.926953
4,4,0.988274
3,3,0.991916
0,0,0.994517
9,6,0.540353
9,9,0.743038
0,0,0.751033
2,6,0.887844
2,3,0.950239
0,0,0.999818
8,8,0.999937
4,3,0.598623
4,4,0.999366
5,5,0.986739
2,2,0.987926
2,8,0.680434
1,8,0.717488
1,4,0.35396
5,3,0.702188
5,6,0.999689
4,4,0.544519
3,3,0.993025
4,4,0.813116
0,0,0.821356
8,8,0.997893
4,7,0.334854
8,8,0.995279
2,5,0.852358
5,5,0.993349
6,6,0.504778
5,5,0.995361
1,1,1
7,7,0.997591
2,0,0.517119
4,4,0.856821
0,2,0.937783
5,5,0.968313
6,6,0.999999
8,8,0.999963
7,7,0.966101
6,6,0.999644
3,3,0.928329
1,1,0.96538
3,3,0.581318
6,6,0.407926
6,6,1
4,4,0.969693
5,5,0.995055
5,5,0.950727
5,0,0.833494
1,1,0.741589
8,1,0.987802
7,7,0.996005
3,3,0.720632
0,0,0.999997
2,5,0.479518
5,4,0.704787
1,1,0.999514
1,1,0.999361
1,1,0.998493
6,6,0.961047
7,2,0.925959
2,1,0.488825
1,1,0.962607
2,2,0.979036
3,3,0.562069
9,9,0.671265
8,8,0.995934
3,3,0.580269
1,1,1
7,7,0.999986
4,3,0.31537
8,8,0.99597
4,3,0.43269
7,7,0.81604
5,5,0.945433
8,8,0.999841
6,3,0.906512
0,0,0.98526
3,5,0.672288
0,0,0.981958
8,8,0.828473
3,2,0.884937
4,3,0.884628
4,4,0.617669
9,9,0.999925
4,4,0.548373
6,6,0.99938
1,1,0.999991
5,7,0.757109
7,7,0.990831
7,3,0.298414
9,9,0.998482
0,2,0.636961
1,1,0.889425
3,3,0.995328
1,1,0.994804
3,3,0.697121
2,0,0.986822
4,4,0.813316
0,0,0.995622
7,7,0.998356
8,8,0.712035
3,5,0.979468
1,1,1
6,0,0.471088
2,6,0.768189
1,1,0.98755
8,8,0.999613
8,8,0.973594
1,1,0.999905
9,9,0.999998
7,3,0.78208
5,3,0.479431
3,3,0.499784
2,6,0.818915
9,9,0.999572
0,0,0.998538
6,6,0.99716
8,8,0.999984
4,4,0.56591
1,2,0.603061
5,5,0.56325
7,7,0.994037
2,0,0.912734
4,4,0.413241
7,7,1
0,2,0.725538
4,4,0.999976
9,9,0.999992
0,2,0.579932
7,7,1
0,4,0.967433
6,6,0.930779
7,7,0.995521
1,9,0.304927
8,0,0.578796
5,5,0.993616
8,8,0.727217
8,8,0.746262
7,5,0.488909
0,0,0.943461
0,0,0.982786
3,3,0.656534
2,2,0.637073
5,3,0.899195
7,5,0.666972
0,0,0.999714
6,6,0.999951
4,4,0.63165
4,4,0.756425
9,9,0.999998
1,1,0.993942
8,8,0.999888
6,6,0.999848
3,3,0.998615
9,9,1
4,4,0.862736
9,9,0.995171
3,3,0.909058
3,5,0.944005
7,7,0.824247
5,5,0.998941
9,9,0.996687
7,7,0.98014
7,7,0.465611
4,4,0.604927
5,4,0.454373
8,8,0.53743
2,6,0.866189
8,8,0.946532
9,9,0.899604
5,5,0.947213
3,3,0.930191
1,1,0.999918
9,9,0.910534
2,2,0.535191
2,2,0.999677
0,0,0.854387
1,1,0.999738
1,9,0.987966
